approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
CFHR5,24668,CFHR5,cegat_kidney_diseases_genes; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
CFI,5394,CFI,cegat_kidney_diseases_genes; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
CFTR,1884,CFTR,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
CHD1L,1916,CHD1L,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; mvz_nierenerkrankungen; blueprintgenetics_nephrology,5,TRUE
CHD7,20626,CHD7,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,6,TRUE
CHRM3,1952,CHRM3,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel,5,TRUE
CHRNA3,1957,CHRNA3,centogene_nephrology; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
CHST3,1971,CHST3,centogene_nephrology,1,FALSE
CHSY1,17198,CHSY1,centogene_nephrology,1,FALSE
CILK1,21219,CILK1 | ICK,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
CISD2,24212,CISD2,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
CLCN2,2020,CLCN2,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
CLCN5,2023,CLCN5,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
CLCNKA,2026,CLCNKA,centogene_nephrology; cegat_kidney_diseases_genes; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
CLCNKB,2027,CLCNKB,centogene_nephrology; cegat_kidney_diseases_genes; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
CLDN10,2033,CLDN10,preventiongenetics_comprehensive_inherited_kidney_diseases_panel,1,FALSE
CLDN16,2037,CLDN16,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
CLDN19,2040,CLDN19,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
CLPB,30664,CLPB,blueprintgenetics_nephrology,1,FALSE
CLU,2095,CLU,cegat_kidney_diseases_genes,1,FALSE
CNNM2,103,CNNM2,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
CNNM4,105,CNNM4,blueprintgenetics_nephrology,1,FALSE
COA8,20492,APOPT1,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
COL10A1,2185,COL10A1,centogene_nephrology,1,FALSE
COL4A1,2202,COL4A1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
COL4A3,2204,COL4A3,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
COL4A4,2206,COL4A4,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
COL4A5,2207,COL4A5,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
COL4A6,2208,COL4A6,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
COL9A3,2219,COL9A3,centogene_nephrology,1,FALSE
COMP,2227,COMP,centogene_nephrology,1,FALSE
COQ2,25223,COQ2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
COQ6,20233,COQ6,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
COQ8B,19041,COQ8B | ADCK4,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
COQ9,25302,COQ9,centogene_nephrology; mgz_nephrologie,2,TRUE
COX10,2260,COX10,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
COX14,28216,COX14,invitae_expanded_renal_disease_panel,1,FALSE
COX20,26970,COX20,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
COX6B1,2280,COX6B1,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
CPE,2303,CPE,blueprintgenetics_nephrology,1,FALSE
CPLANE1,25801,CPLANE1 | C5orf42 | C5ORF42,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
CPT2,2330,CPT2,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
CRB1,2343,CRB1,centogene_nephrology,1,FALSE
CRB2,18688,CRB2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
CREBBP,2348,CREBBP,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,3,TRUE
CRELD1,14630,CRELD1,centogene_nephrology,1,FALSE
CRKL,2363,CRKL,invitae_expanded_renal_disease_panel,1,FALSE
CRTAP,2379,CRTAP,centogene_nephrology,1,FALSE
CRX,2383,CRX,centogene_nephrology,1,FALSE
CSPP1,26193,CSPP1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
CTNS,2518,CTNS,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,6,TRUE
CTU2,28005,CTU2,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie,3,TRUE
CUBN,2548,CUBN,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
CUL3,2553,CUL3,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
CUL4B,2555,CUL4B,blueprintgenetics_nephrology,1,FALSE
CWC27,10664,CWC27,centogene_nephrology,1,FALSE
CYP11A1,2590,CYP11A1,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
CYP11B1,2591,CYP11B1,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,5,TRUE
CYP11B2,2592,CYP11B2,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,5,TRUE
CYP17A1,2593,CYP17A1,invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
CYP24A1,2602,CYP24A1,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
CYP27B1,2606,CYP27B1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
CYP2R1,20580,CYP2R1,cegat_kidney_diseases_genes; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
CYP7B1,2652,CYP7B1,centogene_nephrology,1,FALSE
DAAM2,18143,DAAM2,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie,2,TRUE
DACH1,2663,DACH1,cegat_kidney_diseases_genes; mvz_nierenerkrankungen,2,TRUE
DCDC2,18141,DCDC2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
DCHS1,13681,DCHS1,invitae_expanded_renal_disease_panel,1,FALSE
DDR2,2731,DDR2,centogene_nephrology,1,FALSE
DDX59,25360,DDX59,centogene_nephrology; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,4,TRUE
DGKE,2852,DGKE,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
DGUOK,2858,DGUOK,centogene_nephrology,1,FALSE
DHCR7,2860,DHCR7,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
DHTKD1,23537,DHTKD1,invitae_expanded_renal_disease_panel,1,FALSE
DICER1,17098,DICER1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel,4,TRUE
DLC1,2897,DLC1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; blueprintgenetics_nephrology,7,TRUE
DLG5,2904,DLG5,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie,2,TRUE
DLL3,2909,DLL3,centogene_nephrology,1,FALSE
DMP1,2932,DMP1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
DNAAF1,30539,DNAAF1,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAAF11,16725,DNAAF11 | LRRC6,centogene_nephrology; blueprintgenetics_nephrology,2,TRUE
DNAAF2,20188,DNAAF2,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAAF3,30492,DNAAF3,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAAF4,21493,DNAAF4 | DYX1C1,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAAF5,26013,DNAAF5,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAAF6,28570,PIH1D3,blueprintgenetics_nephrology,1,FALSE
DNAH1,2940,DNAH1,blueprintgenetics_nephrology,1,FALSE
DNAH11,2942,DNAH11,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAH5,2950,DNAH5,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAH8,2952,DNAH8,blueprintgenetics_nephrology,1,FALSE
DNAH9,2953,DNAH9,mgz_nephrologie; blueprintgenetics_nephrology,2,TRUE
DNAI1,2954,DNAI1,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAI2,18744,DNAI2,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNAJB11,14889,DNAJB11,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
DNAJB13,30718,DNAJB13,blueprintgenetics_nephrology,1,FALSE
DNAL1,23247,DNAL1,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DNASE1L3,2959,DNASE1L3,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
DRC1,24245,DRC1,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
DSTYK,29043,DSTYK,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; blueprintgenetics_nephrology,7,TRUE
DUSP6,3072,DUSP6,centogene_nephrology,1,FALSE
DYM,21317,DYM,centogene_nephrology,1,FALSE
DYNC2H1,2962,DYNC2H1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,5,TRUE
DYNC2I1,21862,DYNC2I1 | WDR60,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; blueprintgenetics_nephrology,4,TRUE
DYNC2I2,28296,DYNC2I2 | WDR34,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; blueprintgenetics_nephrology,4,TRUE
DYNC2LI1,24595,DYNC2LI1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mgz_nephrologie; blueprintgenetics_nephrology,4,TRUE
DYNLT2B,28482,TCTEX1D2,mgz_nephrologie; blueprintgenetics_nephrology,2,TRUE
DYRK1B,3092,DYRK1B,blueprintgenetics_nephrology,1,FALSE
DZIP1L,26551,DZIP1L,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
EBP,3133,EBP,centogene_nephrology; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
EGF,3229,EGF,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
EHHADH,3247,EHHADH,preventiongenetics_comprehensive_inherited_kidney_diseases_panel,1,FALSE
EIF2AK3,3255,EIF2AK3,centogene_nephrology; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
ELP1,5959,ELP1,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
EMP2,3334,EMP2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
ENPP1,3356,ENPP1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
ESCO2,27230,ESCO2,centogene_nephrology; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
ETFA,3481,ETFA,cegat_kidney_diseases_genes,1,FALSE
ETV4,3493,ETV4,mvz_nierenerkrankungen,1,FALSE
ETV5,3494,ETV5,mvz_nierenerkrankungen,1,FALSE
EVC,3497,EVC,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
EVC2,19747,EVC2,centogene_nephrology; mgz_nephrologie; blueprintgenetics_nephrology,3,TRUE
EXOC8,24659,EXOC8,cegat_kidney_diseases_genes,1,FALSE
EXT1,3512,EXT1,centogene_nephrology,1,FALSE
EXT2,3513,EXT2,centogene_nephrology,1,FALSE
EYA1,3519,EYA1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
FAH,3579,FAH,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
FAM111A,24725,FAM111A,blueprintgenetics_nephrology,1,FALSE
FAM149B1,29162,FAM149B1,cegat_kidney_diseases_genes,1,FALSE
FAM20A,23015,FAM20A,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
FAM20C,22140,FAM20C,centogene_nephrology,1,FALSE
FAN1,29170,FAN1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,8,TRUE
FANCA,3582,FANCA,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
FANCB,3583,FANCB,natera_renasight_comprehensive_kidney_gene_panel; blueprintgenetics_nephrology,2,TRUE
FANCC,3584,FANCC,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FANCD2,3585,FANCD2,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FANCE,3586,FANCE,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FANCF,3587,FANCF,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FANCG,3588,FANCG,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FANCI,25568,FANCI,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FANCL,20748,FANCL,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FAS,11920,FAS,centogene_nephrology,1,FALSE
FASLG,11936,FASLG,centogene_nephrology,1,FALSE
FASTKD2,29160,FASTKD2,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FAT1,3595,FAT1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
FAT4,23109,FAT4,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,4,TRUE
FBN3,18794,FBN3,invitae_expanded_renal_disease_panel,1,FALSE
FBXW7,16712,FBXW7,cegat_kidney_diseases_genes,1,FALSE
FEZF1,22788,FEZF1,centogene_nephrology,1,FALSE
FGA,3661,FGA,preventiongenetics_comprehensive_inherited_kidney_diseases_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,3,TRUE
FGF10,3666,FGF10,invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,2,TRUE
FGF17,3673,FGF17,centogene_nephrology,1,FALSE
FGF20,3677,FGF20,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; mayocliniclabs_renal_genetics,6,TRUE
FGF23,3680,FGF23,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,7,TRUE
FGF8,3686,FGF8,centogene_nephrology,1,FALSE
FGFR1,3688,FGFR1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,5,TRUE
FGFR2,3689,FGFR2,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,5,TRUE
FIBP,3705,FIBP,cegat_kidney_diseases_genes,1,FALSE
FKBP10,18169,FKBP10,centogene_nephrology,1,FALSE
FLCN,27310,FLCN,natera_renasight_comprehensive_kidney_gene_panel,1,FALSE
FLNB,3755,FLNB,centogene_nephrology,1,FALSE
FLRT3,3762,FLRT3,centogene_nephrology,1,FALSE
FN1,3778,FN1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
FOXA2,5022,FOXA2,mgz_nephrologie,1,FALSE
FOXC1,3800,FOXC1,cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel,5,TRUE
FOXC2,3801,FOXC2,invitae_expanded_renal_disease_panel; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; blueprintgenetics_nephrology,4,TRUE
FOXI1,3815,FOXI1,cegat_kidney_diseases_genes; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,6,TRUE
FOXP1,3823,FOXP1,centogene_nephrology; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; mayocliniclabs_renal_genetics,3,TRUE
FOXP3,6106,FOXP3,invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; natera_renasight_comprehensive_kidney_gene_panel,3,TRUE
FRAS1,19185,FRAS1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics,8,TRUE
FREM1,23399,FREM1,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_progressive_renal_disease_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,10,TRUE
FREM2,25396,FREM2,centogene_nephrology; cegat_kidney_diseases_genes; preventiongenetics_comprehensive_inherited_kidney_diseases_panel; invitae_expanded_renal_disease_panel; mgz_nephrologie; mvz_nierenerkrankungen; natera_renasight_comprehensive_kidney_gene_panel; mayocliniclabs_renal_genetics; blueprintgenetics_nephrology,9,TRUE
FSHB,3964,FSHB,centogene_nephrology,1,FALSE
